GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HD01,HD02,SUBHD0301,SUBHD0302,SUBHD0303,SUBHD0401,SUBHD0402
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic area,Geographic area,Population,Housing units,Area in square miles - Total area,Area in square miles - Water area,Area in square miles - Land area,Density per square mile of land area - Population,Density per square mile of land area - Housing units
0100000US,,United States,0100000US,,United States,United States,308745538(r38234),131704730(r15031),3796742.23,264836.79,3531905.43,87.4,37.3
0100000US,,United States,0400000US01,01,United States - Alabama,Alabama,4779736(r38235),2171853(r15032),52420.07,1774.74,50645.33,94.4,42.9
0100000US,,United States,1600000US0103076,0103076,United States - Alabama - Auburn city,Auburn city,53380(r38811),24646(r15601),59.10,1.03,58.07,919.3,424.4
0100000US,,United States,1600000US0107000,0107000,United States - Alabama - Birmingham city,Birmingham city,212237(r38812),108981(r15602),148.61,2.54,146.07,1453.0,746.1
0100000US,,United States,1600000US0120104,0120104,United States - Alabama - Decatur city,Decatur city,55683,24538,60.47,6.80,53.67,1037.4,457.2
0100000US,,United States,1600000US0121184,0121184,United States - Alabama - Dothan city,Dothan city,65496,29274,89.72,0.32,89.40,732.6,327.5
0100000US,,United States,1600000US0135896,0135896,United States - Alabama - Hoover city,Hoover city,81619,35474,48.21,1.05,47.16,1730.6,752.2
0100000US,,United States,1600000US0137000,0137000,United States - Alabama - Huntsville city,Huntsville city,180105,84949,210.39,1.34,209.05,861.5,406.3
0100000US,,United States,1600000US0150000,0150000,United States - Alabama - Mobile city,Mobile city,195111(r38814),89127(r15604),179.78,40.67,139.11,1402.6,640.7
0100000US,,United States,1600000US0151000,0151000,United States - Alabama - Montgomery city,Montgomery city,205764,92115,161.92,2.36,159.57,1289.5,577.3
0100000US,,United States,1600000US0177256,0177256,United States - Alabama - Tuscaloosa city,Tuscaloosa city,90468,40842,70.35,10.12,60.23,1501.9,678.1
0100000US,,United States,0400000US02,02,United States - Alaska,Alaska,710231(r38823),306967(r15611),665384.04,94743.10,570640.95,1.2,0.5
0100000US,,United States,1600000US0203000,0203000,United States - Alaska - Anchorage municipality,Anchorage municipality,291826,113032,1961.00,256.32,1704.68,171.2,66.3
0100000US,,United States,0400000US04,04,United States - Arizona,Arizona,6392017,2844526,113990.30,396.22,113594.08,56.3,25.0
0100000US,,United States,1600000US0404720,0404720,United States - Arizona - Avondale city,Avondale city,76238,27001,45.65,0.05,45.60,1672.0,592.2
0100000US,,United States,1600000US0407940,0407940,United States - Arizona - Buckeye town,Buckeye town,50876,18207,375.39,0.13,375.26,135.6,48.5
0100000US,,United States,1600000US0410670,0410670,United States - Arizona - Casas Adobes CDP,Casas Adobes CDP,66795,30364,26.87,0.12,26.75,2496.9,1135.1
0100000US,,United States,1600000US0411230,0411230,United States - Arizona - Catalina Foothills CDP,Catalina Foothills CDP,50796,27211,42.11,0.10,42.01,1209.2,647.8
0100000US,,United States,1600000US0412000,0412000,United States - Arizona - Chandler city,Chandler city,236123(r39187),94404(r15931),64.52,0.11,64.41,3665.8,1465.6
0100000US,,United States,1600000US0423620,0423620,United States - Arizona - Flagstaff city,Flagstaff city,65870,26254,63.91,0.04,63.87,1031.3,411.0
0100000US,,United States,1600000US0427400,0427400,United States - Arizona - Gilbert town,Gilbert town,208453(r39189),74907(r15932),68.15,0.18,67.96,3067.2,1102.2
0100000US,,United States,1600000US0427820,0427820,United States - Arizona - Glendale city,Glendale city,226721,90505,60.13,0.16,59.98,3780.2,1509.0
0100000US,,United States,1600000US0428380,0428380,United States - Arizona - Goodyear city,Goodyear city,65275,25027,191.52,0.04,191.48,340.9,130.7
0100000US,,United States,1600000US0439370,0439370,United States - Arizona - Lake Havasu City city,Lake Havasu City city,52527,32327,44.48,0.05,44.43,1182.1,727.5
0100000US,,United States,1600000US0446000,0446000,United States - Arizona - Mesa city,Mesa city,439041,201173,137.06,0.61,136.45,3217.5,1474.3
0100000US,,United States,1600000US0454050,0454050,United States - Arizona - Peoria city,Peoria city,154065,64818,177.97,3.57,174.40,883.4,371.7
0100000US,,United States,1600000US0455000,0455000,United States - Arizona - Phoenix city,Phoenix city,1445632(r39190),590149(r15933),517.95,1.24,516.70,2797.8,1142.1
0100000US,,United States,1600000US0464210,0464210,United States - Arizona - San Tan Valley CDP,San Tan Valley CDP,81321,29417,35.78,0.00,35.78,2272.7,822.1
0100000US,,United States,1600000US0465000,0465000,United States - Arizona - Scottsdale city,Scottsdale city,217385,124001,184.40,0.48,183.92,1182.0,674.2
0100000US,,United States,1600000US0471510,0471510,United States - Arizona - Surprise city,Surprise city,117517,52586,105.87,0.12,105.75,1111.3,497.3
0100000US,,United States,1600000US0473000,0473000,United States - Arizona - Tempe city,Tempe city,161719,73462,40.19,0.26,39.93,4050.1,1839.8
0100000US,,United States,1600000US0477000,0477000,United States - Arizona - Tucson city,Tucson city,520116,229762,227.03,0.33,226.71,2294.2,1013.5
0100000US,,United States,1600000US0485540,0485540,United States - Arizona - Yuma city,Yuma city,93064(r39192),38626,120.41,0.14,120.28,773.7,321.1
0100000US,,United States,0400000US05,05,United States - Arkansas,Arkansas,2915918(r39193),1316299(r15934),53178.55,1143.07,52035.48,56.0,25.3
0100000US,,United States,1600000US0515190,0515190,United States - Arkansas - Conway city,Conway city,58908,24402,45.59,0.25,45.34,1299.2,538.2
0100000US,,United States,1600000US0523290,0523290,United States - Arkansas - Fayetteville city,Fayetteville city,73580,36188,55.25,1.40,53.85,1366.4,672.0
0100000US,,United States,1600000US0524550,0524550,United States - Arkansas - Fort Smith city,Fort Smith city,86209,37899,65.84,3.87,61.97,1391.2,611.6
0100000US,,United States,1600000US0535710,0535710,United States - Arkansas - Jonesboro city,Jonesboro city,67263,28321,80.44,0.58,79.87,842.2,354.6
0100000US,,United States,1600000US0541000,0541000,United States - Arkansas - Little Rock city,Little Rock city,193524,91288,120.99,1.79,119.20,1623.5,765.8
0100000US,,United States,1600000US0550450,0550450,United States - Arkansas - North Little Rock city,North Little Rock city,62304,29437,54.77,3.27,51.50,1209.9,571.6
0100000US,,United States,1600000US0560410,0560410,United States - Arkansas - Rogers city,Rogers city,55964,22022,38.13,0.18,37.94,1474.9,580.4
0100000US,,United States,1600000US0566080,0566080,United States - Arkansas - Springdale city,Springdale city,69797,25614,42.06,0.26,41.80,1669.8,612.8
0100000US,,United States,0400000US06,06,United States - California,California,37253956,13680081,163694.74,7915.52,155779.22,239.1,87.8
0100000US,,United States,1600000US0600562,0600562,United States - California - Alameda city,Alameda city,73812,32351,22.96,12.35,10.61,6956.3,3048.9
0100000US,,United States,1600000US0600884,0600884,United States - California - Alhambra city,Alhambra city,83089,30915,7.63,0.00,7.63,10889.0,4051.5
0100000US,,United States,1600000US0602000,0602000,United States - California - Anaheim city,Anaheim city,336265,104237,50.81,0.98,49.84,6747.5,2091.6
0100000US,,United States,1600000US0602252,0602252,United States - California - Antioch city,Antioch city,102372,34849,29.08,0.73,28.35,3611.2,1229.3
0100000US,,United States,1600000US0602364,0602364,United States - California - Apple Valley town,Apple Valley town,69135,26117,73.52,0.33,73.19,944.6,356.8
0100000US,,United States,1600000US0602462,0602462,United States - California - Arcadia city,Arcadia city,56364,20686,11.13,0.21,10.93,5159.1,1893.4
0100000US,,United States,1600000US0602553,0602553,United States - California - Arden-Arcade CDP,Arden-Arcade CDP,92186,44813,17.92,0.09,17.83,5170.5,2513.4
0100000US,,United States,1600000US0603526,0603526,United States - California - Bakersfield city,Bakersfield city,347483,120725,143.61,1.44,142.16,2444.2,849.2
0100000US,,United States,1600000US0603666,0603666,United States - California - Baldwin Park city,Baldwin Park city,75390,17736,6.79,0.15,6.63,11369.2,2674.7
0100000US,,United States,1600000US0604982,0604982,United States - California - Bellflower city,Bellflower city,76616(r39358),24897(r16069),6.17,0.05,6.12,12525.0,4070.1
0100000US,,United States,1600000US0606000,0606000,United States - California - Berkeley city,Berkeley city,112580,49454,17.70,7.23,10.47,10752.4,4723.3
0100000US,,United States,1600000US0608142,0608142,United States - California - Brentwood city,Brentwood city,51481,17523,14.80,0.02,14.79,3481.8,1185.1
0100000US,,United States,1600000US0608786,0608786,United States - California - Buena Park city,Buena Park city,80530(r39360),24623(r16071),10.55,0.03,10.52,7652.1,2339.7
0100000US,,United States,1600000US0608954,0608954,United States - California - Burbank city,Burbank city,103340,44309,17.38,0.04,17.34,5959.3,2555.1
0100000US,,United States,1600000US0610046,0610046,United States - California - Camarillo city,Camarillo city,65201,25702,19.54,0.02,19.53,3338.9,1316.2
0100000US,,United States,1600000US0611194,0611194,United States - California - Carlsbad city,Carlsbad city,105328,44673,39.11,1.39,37.72,2792.2,1184.3
0100000US,,United States,1600000US0611390,0611390,United States - California - Carmichael CDP,Carmichael CDP,61762,28165,13.79,0.26,13.53,4565.4,2082.0
0100000US,,United States,1600000US0611530,0611530,United States - California - Carson city,Carson city,91714,26226,18.97,0.24,18.72,4898.2,1400.7
0100000US,,United States,1600000US0611964,0611964,United States - California - Castro Valley CDP,Castro Valley CDP,61388,23392,16.92,0.28,16.63,3690.4,1406.2
0100000US,,United States,1600000US0612048,0612048,United States - California - Cathedral City city,Cathedral City city,51200,20995,21.76,0.26,21.50,2381.5,976.5
0100000US,,United States,1600000US0613014,0613014,United States - California - Chico city,Chico city,86187,37050,33.10,0.17,32.92,2617.8,1125.3
0100000US,,United States,1600000US0613210,0613210,United States - California - Chino city,Chino city,77983,21797,29.65,0.01,29.64,2631.1,735.4
0100000US,,United States,1600000US0613214,0613214,United States - California - Chino Hills city,Chino Hills city,74799,23617,44.75,0.07,44.68,1674.1,528.6
0100000US,,United States,1600000US0613392,0613392,United States - California - Chula Vista city,Chula Vista city,243916,79416,52.09,2.46,49.63,4914.6,1600.1
0100000US,,United States,1600000US0613588,0613588,United States - California - Citrus Heights city,Citrus Heights city,83301,35075,14.23,0.00,14.23,5854.6,2465.1
0100000US,,United States,1600000US0614218,0614218,United States - California - Clovis city,Clovis city,95631,35306,23.28,0.00,23.28,4108.2,1516.7
0100000US,,United States,1600000US0614890,0614890,United States - California - Colton city,Colton city,52154,16350,16.04,0.72,15.32,3403.4,1067.0
0100000US,,United States,1600000US0615044,0615044,United States - California - Compton city,Compton city,96455,24523,10.12,0.10,10.01,9633.7,2449.3
0100000US,,United States,1600000US0616000,0616000,United States - California - Concord city,Concord city,122067,47125,30.55,0.00,30.55,3996.2,1542.8
0100000US,,United States,1600000US0616350,0616350,United States - California - Corona city,Corona city,152374,47174,38.93,0.10,38.83,3924.6,1215.0
0100000US,,United States,1600000US0616532,0616532,United States - California - Costa Mesa city,Costa Mesa city,109960,42120,15.70,0.05,15.65,7024.6,2690.8
0100000US,,United States,1600000US0617610,0617610,United States - California - Cupertino city,Cupertino city,58302,21027,11.26,0.00,11.26,5179.5,1868.0
0100000US,,United States,1600000US0617918,0617918,United States - California - Daly City city,Daly City city,101123(r39366),32588(r16075),7.66,0.00,7.66,13195.0,4252.2
0100000US,,United States,1600000US0618100,0618100,United States - California - Davis city,Davis city,65622,25869,9.92,0.03,9.89,6637.0,2616.4
0100000US,,United States,1600000US0618394,0618394,United States - California - Delano city,Delano city,53041,10713,14.36,0.05,14.30,3708.4,749.0
0100000US,,United States,1600000US0619192,0619192,United States - California - Diamond Bar city,Diamond Bar city,55544,18455,14.88,0.01,14.88,3732.9,1240.3
0100000US,,United States,1600000US0619766,0619766,United States - California - Downey city,Downey city,111772,35601,12.57,0.16,12.41,9008.0,2869.2
0100000US,,United States,1600000US0620802,0620802,United States - California - East Los Angeles CDP,East Los Angeles CDP,126496,32201,7.45,0.00,7.45,16983.2,4323.3
0100000US,,United States,1600000US0621230,0621230,United States - California - Eastvale CDP,Eastvale CDP,53668,14494,11.45,0.04,11.41,4705.5,1270.8
0100000US,,United States,1600000US0621712,0621712,United States - California - El Cajon city,El Cajon city,99478,35850,14.43,0.00,14.43,6892.5,2483.9
0100000US,,United States,1600000US0622020,0622020,United States - California - Elk Grove city,Elk Grove city,153015,50634,42.24,0.05,42.19,3626.8,1200.1
0100000US,,United States,1600000US0622230,0622230,United States - California - El Monte city,El Monte city,113475,29069,9.65,0.09,9.56,11866.9,3040.0
0100000US,,United States,1600000US0622678,0622678,United States - California - Encinitas city,Encinitas city,59518,25740,19.99,1.18,18.81,3163.9,1368.3
0100000US,,United States,1600000US0622804,0622804,United States - California - Escondido city,Escondido city,143911,48044,36.99,0.18,36.81,3909.3,1305.1
0100000US,,United States,1600000US0623182,0623182,United States - California - Fairfield city,Fairfield city,105321,37184,37.64,0.25,37.39,2816.8,994.5
0100000US,,United States,1600000US0624477,0624477,United States - California - Florence-Graham CDP,Florence-Graham CDP,63387,14765,3.58,0.00,3.58,17704.2,4123.9
0100000US,,United States,1600000US0624638,0624638,United States - California - Folsom city,Folsom city,72203,26109,24.30,2.36,21.95,3290.1,1189.7
0100000US,,United States,1600000US0624680,0624680,United States - California - Fontana city,Fontana city,196069,51857,42.43,0.00,42.43,4620.8,1222.1
0100000US,,United States,1600000US0625380,0625380,United States - California - Fountain Valley city,Fountain Valley city,55313,19164,9.03,0.01,9.02,6133.5,2125.0
0100000US,,United States,1600000US0626000,0626000,United States - California - Fremont city,Fremont city,214089,73989,87.61,10.15,77.46,2763.9,955.2
0100000US,,United States,1600000US0627000,0627000,United States - California - Fresno city,Fresno city,494665,171288,112.31,0.35,111.96,4418.4,1529.9
0100000US,,United States,1600000US0628000,0628000,United States - California - Fullerton city,Fullerton city,135161(r39368),47869(r16076),22.36,0.01,22.35,6046.7,2141.5
0100000US,,United States,1600000US0628168,0628168,United States - California - Gardena city,Gardena city,58829,21472,5.87,0.04,5.83,10092.2,3683.6
0100000US,,United States,1600000US0629000,0629000,United States - California - Garden Grove city,Garden Grove city,170883(r39369),47755(r16077),17.96,0.02,17.94,9524.6,2661.8
0100000US,,United States,1600000US0630000,0630000,United States - California - Glendale city,Glendale city,191719,76269,30.58,0.13,30.45,6295.5,2504.4
0100000US,,United States,1600000US0630014,0630014,United States - California - Glendora city,Glendora city,50073,17778,19.56,0.16,19.39,2582.0,916.7
0100000US,,United States,1600000US0631596,0631596,United States - California - Hacienda Heights CDP,Hacienda Heights CDP,54038,16650,11.18,0.01,11.18,4835.5,1489.9
0100000US,,United States,1600000US0631960,0631960,United States - California - Hanford city,Hanford city,53967,18493,16.59,0.00,16.59,3253.1,1114.8
0100000US,,United States,1600000US0632548,0632548,United States - California - Hawthorne city,Hawthorne city,84293,29869,6.09,0.01,6.08,13861.2,4911.7
0100000US,,United States,1600000US0633000,0633000,United States - California - Hayward city,Hayward city,144186,48296,63.75,18.43,45.32,3181.3,1065.6
0100000US,,United States,1600000US0633182,0633182,United States - California - Hemet city,Hemet city,78657,35305,27.85,0.00,27.85,2824.6,1267.8
0100000US,,United States,1600000US0633434,0633434,United States - California - Hesperia city,Hesperia city,90173,29004,73.21,0.11,73.10,1233.6,396.8
0100000US,,United States,1600000US0633588,0633588,United States - California - Highland city,Highland city,53104,16578,18.89,0.13,18.76,2831.5,883.9
0100000US,,United States,1600000US0636000,0636000,United States - California - Huntington Beach city,Huntington Beach city,189992,78003,31.88,5.13,26.75,7102.9,2916.2
0100000US,,United States,1600000US0636056,0636056,United States - California - Huntington Park city,Huntington Park city,58114,15151,3.02,0.00,3.01,19290.7,5029.3
0100000US,,United States,1600000US0636448,0636448,United States - California - Indio city,Indio city,76036,28971,29.19,0.01,29.18,2605.7,992.8
0100000US,,United States,1600000US0636546,0636546,United States - California - Inglewood city,Inglewood city,109673,38429,9.09,0.02,9.07,12094.7,4237.9
0100000US,,United States,1600000US0636770,0636770,United States - California - Irvine city,Irvine city,212375,83899,66.45,0.35,66.11,3212.6,1269.2
0100000US,,United States,1600000US0639248,0639248,United States - California - Laguna Niguel city,Laguna Niguel city,62979,25312,14.88,0.05,14.83,4245.8,1706.4
0100000US,,United States,1600000US0639290,0639290,United States - California - La Habra city,La Habra city,60239(r39372),19924(r16080),7.38,0.01,7.37,8173.6,2703.4
0100000US,,United States,1600000US0639486,0639486,United States - California - Lake Elsinore city,Lake Elsinore city,51821,16253,41.69,5.48,36.21,1431.2,448.9
0100000US,,United States,1600000US0639496,0639496,United States - California - Lake Forest city,Lake Forest city,77264(r39373),27088(r16081),17.90,0.09,17.82,4336.8,1520.4
0100000US,,United States,1600000US0639892,0639892,United States - California - Lakewood city,Lakewood city,80048,27470,9.47,0.05,9.41,8502.4,2917.8
0100000US,,United States,1600000US0640004,0640004,United States - California - La Mesa city,La Mesa city,57065,26167,9.12,0.04,9.08,6287.3,2883.0
0100000US,,United States,1600000US0640130,0640130,United States - California - Lancaster city,Lancaster city,156633,51835,94.55,0.27,94.28,1661.4,549.8
0100000US,,United States,1600000US0641992,0641992,United States - California - Livermore city,Livermore city,80968,30342,25.18,0.00,25.17,3216.5,1205.3
0100000US,,United States,1600000US0642202,0642202,United States - California - Lodi city,Lodi city,62134,23792,13.82,0.21,13.61,4565.1,1748.0
0100000US,,United States,1600000US0643000,0643000,United States - California - Long Beach city,Long Beach city,462257,176032,51.44,1.14,50.29,9191.2,3500.1
0100000US,,United States,1600000US0644000,0644000,United States - California - Los Angeles city,Los Angeles city,3792621,1413995,502.69,34.02,468.67,8092.3,3017.0
0100000US,,United States,1600000US0644574,0644574,United States - California - Lynwood city,Lynwood city,69772,15277,4.84,0.00,4.84,14415.7,3156.4
0100000US,,United States,1600000US0645022,0645022,United States - California - Madera city,Madera city,61416,17049,15.79,0.00,15.79,3889.7,1079.8
0100000US,,United States,1600000US0645484,0645484,United States - California - Manteca city,Manteca city,67096,23132,17.76,0.02,17.73,3783.6,1304.4
0100000US,,United States,1600000US0646842,0646842,United States - California - Menifee city,Menifee city,77519,30269,46.61,0.14,46.47,1668.3,651.4
0100000US,,United States,1600000US0646898,0646898,United States - California - Merced city,Merced city,78958,27446,23.32,0.00,23.32,3386.4,1177.1
0100000US,,United States,1600000US0647766,0647766,United States - California - Milpitas city,Milpitas city,66790,19806,13.64,0.05,13.59,4914.4,1457.3
0100000US,,United States,1600000US0648256,0648256,United States - California - Mission Viejo city,Mission Viejo city,93305(r39374),34228(r16082),18.12,0.38,17.74,5259.8,1929.5
0100000US,,United States,1600000US0648354,0648354,United States - California - Modesto city,Modesto city,201165,75044,37.09,0.23,36.87,5456.5,2035.5
0100000US,,United States,1600000US0648816,0648816,United States - California - Montebello city,Montebello city,62500,19768,8.37,0.04,8.33,7500.7,2372.4
0100000US,,United States,1600000US0648914,0648914,United States - California - Monterey Park city,Monterey Park city,60269,20850,7.73,0.06,7.67,7855.8,2717.7
0100000US,,United States,1600000US0649270,0649270,United States - California - Moreno Valley city,Moreno Valley city,193365,55559,51.47,0.20,51.27,3771.2,1083.6
0100000US,,United States,1600000US0649670,0649670,United States - California - Mountain View city,Mountain View city,74066,33881,12.27,0.28,12.00,6174.6,2824.5
0100000US,,United States,1600000US0650076,0650076,United States - California - Murrieta city,Murrieta city,103466,35294,33.61,0.04,33.58,3081.4,1051.1
0100000US,,United States,1600000US0650258,0650258,United States - California - Napa city,Napa city,76915,30149,18.15,0.31,17.84,4311.6,1690.1
0100000US,,United States,1600000US0650398,0650398,United States - California - National City city,National City city,58582,16762,9.12,1.84,7.28,8050.4,2303.5
0100000US,,United States,1600000US0651182,0651182,United States - California - Newport Beach city,Newport Beach city,85186,44193,52.98,29.17,23.80,3578.5,1856.5
0100000US,,United States,1600000US0652526,0652526,United States - California - Norwalk city,Norwalk city,105549,28083,9.75,0.04,9.71,10873.5,2893.1
0100000US,,United States,1600000US0652582,0652582,United States - California - Novato city,Novato city,51904,21158,27.96,0.52,27.44,1891.6,771.1
0100000US,,United States,1600000US0653000,0653000,United States - California - Oakland city,Oakland city,390724,169710,78.00,22.22,55.79,7004.0,3042.2
0100000US,,United States,1600000US0653322,0653322,United States - California - Oceanside city,Oceanside city,167086,64435,42.17,0.94,41.23,4052.1,1562.6
0100000US,,United States,1600000US0653896,0653896,United States - California - Ontario city,Ontario city,163924,47449,50.01,0.07,49.94,3282.4,950.1
0100000US,,United States,1600000US0653980,0653980,United States - California - Orange city,Orange city,136416(r39375),45111(r16083),25.24,0.44,24.80,5501.3,1819.2
0100000US,,United States,1600000US0654652,0654652,United States - California - Oxnard city,Oxnard city,197899,52772,39.21,12.31,26.89,7358.4,1962.2
0100000US,,United States,1600000US0655156,0655156,United States - California - Palmdale city,Palmdale city,152750,46544,106.22,0.25,105.96,1441.6,439.3
0100000US,,United States,1600000US0655282,0655282,United States - California - Palo Alto city,Palo Alto city,64403,28216,25.79,1.90,23.88,2696.5,1181.4
0100000US,,United States,1600000US0655618,0655618,United States - California - Paramount city,Paramount city,54098,14571,4.84,0.11,4.73,11438.4,3080.9
0100000US,,United States,1600000US0656000,0656000,United States - California - Pasadena city,Pasadena city,137122,59551,23.13,0.16,22.97,5969.6,2592.5
0100000US,,United States,1600000US0656700,0656700,United States - California - Perris city,Perris city,68386,17906,31.50,0.11,31.39,2178.4,570.4
0100000US,,United States,1600000US0656784,0656784,United States - California - Petaluma city,Petaluma city,57941,22736,14.49,0.11,14.38,4028.7,1580.9
0100000US,,United States,1600000US0656924,0656924,United States - California - Pico Rivera city,Pico Rivera city,62942,17109,8.88,0.59,8.30,7587.5,2062.4
0100000US,,United States,1600000US0657456,0657456,United States - California - Pittsburg city,Pittsburg city,63264,21126,19.15,1.94,17.22,3674.2,1227.0
0100000US,,United States,1600000US0657526,0657526,United States - California - Placentia city,Placentia city,50533(r39376),16872(r16084),6.58,0.01,6.57,7693.9,2568.8
0100000US,,United States,1600000US0657792,0657792,United States - California - Pleasanton city,Pleasanton city,70285,26053,24.27,0.15,24.11,2914.8,1080.5
0100000US,,United States,1600000US0658072,0658072,United States - California - Pomona city,Pomona city,149058,40685,22.96,0.01,22.95,6494.5,1772.6
0100000US,,United States,1600000US0658240,0658240,United States - California - Porterville city,Porterville city,54165,16734,17.68,0.07,17.61,3076.3,950.4
0100000US,,United States,1600000US0659444,0659444,United States - California - Rancho Cordova city,Rancho Cordova city,64776,25479,33.87,0.37,33.51,1933.2,760.4
0100000US,,United States,1600000US0659451,0659451,United States - California - Rancho Cucamonga city,Rancho Cucamonga city,165269,56618,39.87,0.02,39.85,4147.2,1420.8
0100000US,,United States,1600000US0659920,0659920,United States - California - Redding city,Redding city,89861,38679,61.17,1.53,59.65,1506.5,648.5
0100000US,,United States,1600000US0659962,0659962,United States - California - Redlands city,Redlands city,68747,26634,36.43,0.30,36.13,1903.0,737.3
0100000US,,United States,1600000US0660018,0660018,United States - California - Redondo Beach city,Redondo Beach city,66748,30609,6.21,0.01,6.20,10768.7,4938.3
0100000US,,United States,1600000US0660102,0660102,United States - California - Redwood City city,Redwood City city,76815,29167,34.62,15.20,19.42,3955.5,1501.9
0100000US,,United States,1600000US0660466,0660466,United States - California - Rialto city,Rialto city,99171,27203,22.37,0.01,22.35,4437.0,1217.1
0100000US,,United States,1600000US0660620,0660620,United States - California - Richmond city,Richmond city,103701,39328,52.48,22.41,30.07,3448.9,1308.0
0100000US,,United States,1600000US0662000,0662000,United States - California - Riverside city,Riverside city,303871,98444,81.44,0.30,81.14,3745.0,1213.3
0100000US,,United States,1600000US0662364,0662364,United States - California - Rocklin city,Rocklin city,56974,22010,19.59,0.05,19.54,2915.7,1126.4
0100000US,,United States,1600000US0662896,0662896,United States - California - Rosemead city,Rosemead city,53764,14805,5.18,0.01,5.16,10414.9,2867.9
0100000US,,United States,1600000US0662938,0662938,United States - California - Roseville city,Roseville city,118788,47757,36.22,0.00,36.22,3279.5,1318.5
0100000US,,United States,1600000US0664000,0664000,United States - California - Sacramento city,Sacramento city,466488,190911,100.11,2.19,97.92,4764.2,1949.8
0100000US,,United States,1600000US0664224,0664224,United States - California - Salinas city,Salinas city,150441,42651,23.22,0.04,23.18,6490.5,1840.1
0100000US,,United States,1600000US0665000,0665000,United States - California - San Bernardino city,San Bernardino city,209924,65401,59.65,0.44,59.20,3546.0,1104.7
0100000US,,United States,1600000US0665042,0665042,United States - California - San Buenaventura (Ventura) city,San Buenaventura (Ventura) city,106433,42827,32.09,10.44,21.65,4915.0,1977.7
0100000US,,United States,1600000US0665084,0665084,United States - California - San Clemente city,San Clemente city,63522,25966,19.47,0.76,18.71,3394.9,1387.7
0100000US,,United States,1600000US0666000,0666000,United States - California - San Diego city,San Diego city,1307402(r39378),516033,372.40,47.21,325.19,4020.4,1586.9
0100000US,,United States,1600000US0667000,0667000,United States - California - San Francisco city,San Francisco city,805235,376942,231.89,185.02,46.87,17179.2,8041.8
0100000US,,United States,1600000US0668000,0668000,United States - California - San Jose city,San Jose city,945942,314038,179.97,3.44,176.53,5358.6,1779.0
0100000US,,United States,1600000US0668084,0668084,United States - California - San Leandro city,San Leandro city,84950,32419,15.66,2.32,13.34,6366.8,2429.7
0100000US,,United States,1600000US0668196,0668196,United States - California - San Marcos city,San Marcos city,83781,28641,24.39,0.02,24.37,3437.9,1175.3
0100000US,,United States,1600000US0668252,0668252,United States - California - San Mateo city,San Mateo city,97207,40014,15.88,3.75,12.13,8014.0,3298.8
0100000US,,United States,1600000US0668364,0668364,United States - California - San Rafael city,San Rafael city,57713,24011,22.42,5.95,16.47,3504.1,1457.9
0100000US,,United States,1600000US0668378,0668378,United States - California - San Ramon city,San Ramon city,72148,26222,18.08,0.02,18.06,3994.7,1451.9
0100000US,,United States,1600000US0669000,0669000,United States - California - Santa Ana city,Santa Ana city,324528(r39379),76896(r16085),27.52,0.25,27.27,11900.8,2819.9
0100000US,,United States,1600000US0669070,0669070,United States - California - Santa Barbara city,Santa Barbara city,88410,37820,41.97,22.50,19.47,4541.3,1942.7
0100000US,,United States,1600000US0669084,0669084,United States - California - Santa Clara city,Santa Clara city,116468,45147,18.41,0.00,18.41,6327.3,2452.7
0100000US,,United States,1600000US0669088,0669088,United States - California - Santa Clarita city,Santa Clarita city,176320,62055,52.78,0.06,52.72,3344.7,1177.1
0100000US,,United States,1600000US0669112,0669112,United States - California - Santa Cruz city,Santa Cruz city,59946,23316,15.83,3.09,12.74,4705.2,1830.1
0100000US,,United States,1600000US0669196,0669196,United States - California - Santa Maria city,Santa Maria city,99553,28294,23.39,0.64,22.76,4374.9,1243.4
0100000US,,United States,1600000US0670000,0670000,United States - California - Santa Monica city,Santa Monica city,89736,50912,8.42,0.00,8.41,10664.1,6050.3
0100000US,,United States,1600000US0670098,0670098,United States - California - Santa Rosa city,Santa Rosa city,167815,67396,41.50,0.21,41.29,4063.9,1632.1
0100000US,,United States,1600000US0670224,0670224,United States - California - Santee city,Santee city,53413,20048,16.53,0.29,16.24,3289.9,1234.8
0100000US,,United States,1600000US0672016,0672016,United States - California - Simi Valley city,Simi Valley city,124237,42506,42.25,0.77,41.48,2995.1,1024.7
0100000US,,United States,1600000US0673080,0673080,United States - California - South Gate city,South Gate city,94396,24160,7.35,0.12,7.24,13045.0,3338.8
0100000US,,United States,1600000US0673262,0673262,United States - California - South San Francisco city,South San Francisco city,63632,21814,30.16,21.02,9.14,6961.4,2386.5
0100000US,,United States,1600000US0673430,0673430,United States - California - South Whittier CDP,South Whittier CDP,57156,15600,5.35,0.01,5.34,10708.9,2922.9
0100000US,,United States,1600000US0675000,0675000,United States - California - Stockton city,Stockton city,291707,99637,64.75,3.08,61.67,4730.2,1615.7
0100000US,,United States,1600000US0677000,0677000,United States - California - Sunnyvale city,Sunnyvale city,140081,55791,22.69,0.70,21.99,6370.9,2537.4
0100000US,,United States,1600000US0678120,0678120,United States - California - Temecula city,Temecula city,100097,34004,30.17,0.02,30.15,3319.8,1127.8
